experiment_path,seed,model1_loss,model1_hamming,model1_accuracy,model2_loss,model2_hamming,model2_accuracy,y_test_violation,model_1_violation,model_2_violation
2_0.5_1_1,3,0.022298628464341164,0.00853333342820406,0.9319999814033508,0.029455024749040604,0.0077333333902060986,0.9413333535194397,0.0,0.014666666666666666,0.009333333333333334
4_1.0_2_2,1,0.08781406283378601,0.03720000013709068,0.7026666402816772,0.10457286983728409,0.036400001496076584,0.7293333411216736,0.0,0.18933333333333333,0.148
4_1.0_2_2,2,0.08354479819536209,0.035066667944192886,0.7106666564941406,0.09434884786605835,0.03413333371281624,0.746666669845581,0.0,0.17866666666666667,0.12133333333333333
4_1.0_2_2,3,0.08881097286939621,0.03680000081658363,0.699999988079071,0.1010327935218811,0.03680000081658363,0.7360000014305115,0.0,0.19466666666666665,0.14533333333333334
3_0.5_3_2,1,0.1015293151140213,0.046533335000276566,0.6266666650772095,0.12047182768583298,0.046666666865348816,0.6480000019073486,0.0,0.252,0.21333333333333335
3_0.5_3_2,2,0.10481508821249008,0.04866666719317436,0.6186666488647461,0.11719366163015366,0.04800000041723251,0.628000020980835,0.0,0.23333333333333334,0.21733333333333332
3_0.5_3_2,3,0.10093047469854355,0.046799998730421066,0.6359999775886536,0.11059265583753586,0.04333333298563957,0.6679999828338623,0.0,0.236,0.20133333333333334
4_0.5_1_3,1,0.09279055893421173,0.03840000182390213,0.6986666917800903,0.0848793014883995,0.030666666105389595,0.7666666507720947,0.0,0.13066666666666665,0.09866666666666667
4_0.5_1_3,2,0.09413976222276688,0.03813333436846733,0.7026666402816772,0.09192381054162979,0.03186666592955589,0.7559999823570251,0.0,0.144,0.10533333333333333
4_0.5_1_3,3,0.09586095064878464,0.03933333232998848,0.6893333196640015,0.09099060297012329,0.03213333338499069,0.7519999742507935,0.0,0.14266666666666666,0.10666666666666667
3_0.5_1_1,1,0.06466171145439148,0.025333333760499954,0.8373333215713501,0.11275923997163773,0.024933332577347755,0.8613333106040955,0.0,0.06266666666666666,0.052
3_0.5_1_1,2,0.06495561450719833,0.025466667488217354,0.8413333296775818,0.145722895860672,0.02280000038444996,0.8786666393280029,0.0,0.056,0.042666666666666665
3_0.5_1_1,3,0.06448719650506973,0.0273333340883255,0.828000009059906,0.09934844076633453,0.02253333292901516,0.8786666393280029,0.0,0.072,0.04133333333333333
4_1.5_2_2,1,0.187161386013031,0.09853333234786987,0.46399998664855957,0.2319287657737732,0.07800000160932541,0.5920000076293945,0.0,0.4746666666666667,0.328
4_1.5_2_2,2,0.18767796456813812,0.09573332965373993,0.4546666741371155,0.24194031953811646,0.07853333652019501,0.6053333282470703,0.0,0.496,0.2986666666666667
4_1.5_2_2,3,0.1789752095937729,0.08879999816417694,0.5040000081062317,0.20480436086654663,0.0838666632771492,0.5479999780654907,0.0,0.432,0.376
4_0.5_1_2,1,0.04680222272872925,0.019866665825247765,0.8253333568572998,0.05405415594577789,0.019999999552965164,0.8293333053588867,0.0,0.05333333333333334,0.04133333333333333
4_0.5_1_2,2,0.043804995715618134,0.018266666680574417,0.8373333215713501,0.04875072091817856,0.01733333244919777,0.8493333458900452,0.0,0.048,0.048
